fecha,zona_prov,clae2,w_mean
2007-01-01,FORMOSA,50,-99
2007-01-01,FORMOSA,51,2779
2007-01-01,FORMOSA,52,1444
2007-01-01,FORMOSA,53,2603
2007-01-01,FORMOSA,55,992
2007-01-01,FORMOSA,56,1178
2007-01-01,FORMOSA,58,1768
2007-01-01,FORMOSA,59,1212
2007-01-01,FORMOSA,60,1027
2007-01-01,FORMOSA,61,2072
2007-01-01,FORMOSA,62,1206
2007-01-01,FORMOSA,63,1909
2007-01-01,FORMOSA,64,3277
2007-01-01,FORMOSA,65,2331
2007-01-01,FORMOSA,66,1297
2007-01-01,FORMOSA,68,1128
2007-01-01,FORMOSA,69,861
2007-01-01,FORMOSA,70,1262
2007-01-01,FORMOSA,71,1187
2007-01-01,FORMOSA,73,908
2007-01-01,FORMOSA,74,1069
2007-01-01,FORMOSA,75,-99
2007-01-01,FORMOSA,77,771
2007-01-01,FORMOSA,78,1297
2007-01-01,FORMOSA,79,984
2007-01-01,FORMOSA,80,977
2007-01-01,FORMOSA,81,730
2007-01-01,FORMOSA,82,1067
2007-01-01,FORMOSA,85,854
2007-01-01,FORMOSA,86,1114
2007-01-01,FORMOSA,88,-99
2007-01-01,FORMOSA,90,-99
2007-01-01,FORMOSA,92,2766
2007-01-01,FORMOSA,93,784
2007-01-01,FORMOSA,94,1237
2007-01-01,FORMOSA,95,932
2007-01-01,FORMOSA,96,911
2007-01-01,FORMOSA,999,1064
2007-01-01,JUJUY,1,727
2007-01-01,JUJUY,2,690
2007-01-01,JUJUY,3,843
2007-01-01,JUJUY,5,1502
2007-01-01,JUJUY,6,8870
2007-01-01,JUJUY,7,2295
2007-01-01,JUJUY,8,1759
2007-01-01,JUJUY,9,1746
2007-01-01,JUJUY,10,1735
2007-01-01,JUJUY,11,2724
2007-01-01,JUJUY,12,1698
2007-01-01,JUJUY,13,842
2007-01-01,JUJUY,14,876
2007-01-01,JUJUY,15,740
2007-01-01,JUJUY,16,1063
2007-01-01,JUJUY,17,1798
2007-01-01,JUJUY,18,1399
2007-01-01,JUJUY,19,3700
2007-01-01,JUJUY,20,1629
2007-01-01,JUJUY,21,7006
2007-01-01,JUJUY,22,1222
2007-01-01,JUJUY,23,3275
2007-01-01,JUJUY,24,2168
2007-01-01,JUJUY,25,1062
2007-01-01,JUJUY,26,-99
2007-01-01,JUJUY,28,1185
2007-01-01,JUJUY,29,1778
2007-01-01,JUJUY,31,818
2007-01-01,JUJUY,32,1403
2007-01-01,JUJUY,33,1232
2007-01-01,JUJUY,35,2711
2007-01-01,JUJUY,38,1790
2007-01-01,JUJUY,41,1124
2007-01-01,JUJUY,42,1283
2007-01-01,JUJUY,43,1013
2007-01-01,JUJUY,45,1704
2007-01-01,JUJUY,46,1371
2007-01-01,JUJUY,47,1245
2007-01-01,JUJUY,49,2265
2007-01-01,JUJUY,51,3454
2007-01-01,JUJUY,52,1491
2007-01-01,JUJUY,53,2594
2007-01-01,JUJUY,55,1085
2007-01-01,JUJUY,56,871
2007-01-01,JUJUY,58,1067
2007-01-01,JUJUY,59,919
2007-01-01,JUJUY,60,1706
2007-01-01,JUJUY,61,3060
2007-01-01,JUJUY,62,1127
2007-01-01,JUJUY,63,2722
2007-01-01,JUJUY,64,2821
2007-01-01,JUJUY,65,2392
2007-01-01,JUJUY,66,998
2007-01-01,JUJUY,68,1237
2007-01-01,JUJUY,69,818
2007-01-01,JUJUY,70,1163
2007-01-01,JUJUY,71,890
2007-01-01,JUJUY,73,1133
2007-01-01,JUJUY,74,939
2007-01-01,JUJUY,75,707
2007-01-01,JUJUY,77,1246
2007-01-01,JUJUY,78,1478
2007-01-01,JUJUY,79,1096
2007-01-01,JUJUY,80,1145
2007-01-01,JUJUY,81,771
2007-01-01,JUJUY,82,670
2007-01-01,JUJUY,85,953
2007-01-01,JUJUY,86,1385
2007-01-01,JUJUY,87,1242
2007-01-01,JUJUY,88,1598
2007-01-01,JUJUY,90,1006
2007-01-01,JUJUY,91,1216
2007-01-01,JUJUY,92,1238
2007-01-01,JUJUY,93,2287
2007-01-01,JUJUY,94,1284
2007-01-01,JUJUY,95,1073
2007-01-01,JUJUY,96,902
2007-01-01,JUJUY,999,672
2007-01-01,LA PAMPA,1,1048
2007-01-01,LA PAMPA,2,956
2007-01-01,LA PAMPA,3,-99
2007-01-01,LA PAMPA,6,3029
2007-01-01,LA PAMPA,8,1939
2007-01-01,LA PAMPA,9,3099
2007-01-01,LA PAMPA,10,1632
2007-01-01,LA PAMPA,11,1917
2007-01-01,LA PAMPA,13,1050
2007-01-01,LA PAMPA,14,973
2007-01-01,LA PAMPA,15,1789
2007-01-01,LA PAMPA,16,1160
2007-01-01,LA PAMPA,17,-99
2007-01-01,LA PAMPA,18,1221
2007-01-01,LA PAMPA,20,2496
2007-01-01,LA PAMPA,21,3939
2007-01-01,LA PAMPA,22,1382
2007-01-01,LA PAMPA,23,2005
2007-01-01,LA PAMPA,24,1469
2007-01-01,LA PAMPA,25,1058
2007-01-01,LA PAMPA,26,-99
2007-01-01,LA PAMPA,27,2288
2007-01-01,LA PAMPA,28,1153
2007-01-01,LA PAMPA,29,1703
2007-01-01,LA PAMPA,31,1094
2007-01-01,LA PAMPA,32,684
2007-01-01,LA PAMPA,33,1057
2007-01-01,LA PAMPA,35,2540
2007-01-01,LA PAMPA,36,2470
2007-01-01,LA PAMPA,38,1683
2007-01-01,LA PAMPA,41,973
2007-01-01,LA PAMPA,42,1741
2007-01-01,LA PAMPA,43,1815
2007-01-01,LA PAMPA,45,1371
2007-01-01,LA PAMPA,46,1464
2007-01-01,LA PAMPA,47,1285
2007-01-01,LA PAMPA,49,1865
2007-01-01,LA PAMPA,51,1424
2007-01-01,LA PAMPA,52,1478
2007-01-01,LA PAMPA,53,2097
2007-01-01,LA PAMPA,55,1013
2007-01-01,LA PAMPA,56,783
2007-01-01,LA PAMPA,58,1860
2007-01-01,LA PAMPA,59,1018
2007-01-01,LA PAMPA,60,1603
2007-01-01,LA PAMPA,61,2663
2007-01-01,LA PAMPA,62,1583
2007-01-01,LA PAMPA,63,1827
2007-01-01,LA PAMPA,64,3990
2007-01-01,LA PAMPA,65,2767
2007-01-01,LA PAMPA,66,910
2007-01-01,LA PAMPA,68,1137
2007-01-01,LA PAMPA,69,987
2007-01-01,LA PAMPA,70,1193
2007-01-01,LA PAMPA,71,834
2007-01-01,LA PAMPA,72,348
2007-01-01,LA PAMPA,73,1523
2007-01-01,LA PAMPA,74,1198
2007-01-01,LA PAMPA,75,928
2007-01-01,LA PAMPA,77,1747
2007-01-01,LA PAMPA,78,961
2007-01-01,LA PAMPA,79,1051
2007-01-01,LA PAMPA,80,1163
2007-01-01,LA PAMPA,81,670
2007-01-01,LA PAMPA,82,1783
2007-01-01,LA PAMPA,85,1009
2007-01-01,LA PAMPA,86,1437
2007-01-01,LA PAMPA,87,1114
2007-01-01,LA PAMPA,88,744
2007-01-01,LA PAMPA,91,1158
2007-01-01,LA PAMPA,92,2061
2007-01-01,LA PAMPA,93,860
2007-01-01,LA PAMPA,94,1312
2007-01-01,LA PAMPA,95,1048
2007-01-01,LA PAMPA,96,816
2007-01-01,LA PAMPA,999,1618
2007-01-01,LA RIOJA,1,1086
2007-01-01,LA RIOJA,2,1202
2007-01-01,LA RIOJA,7,2896
2007-01-01,LA RIOJA,8,1449
2007-01-01,LA RIOJA,9,905
2007-01-01,LA RIOJA,10,1198
2007-01-01,LA RIOJA,11,1651
2007-01-01,LA RIOJA,13,1551
2007-01-01,LA RIOJA,14,1167
2007-01-01,LA RIOJA,15,1109
2007-01-01,LA RIOJA,16,1226
2007-01-01,LA RIOJA,17,3549
2007-01-01,LA RIOJA,18,3542
2007-01-01,LA RIOJA,19,2264
2007-01-01,LA RIOJA,20,1706
2007-01-01,LA RIOJA,21,4617
2007-01-01,LA RIOJA,22,1772
2007-01-01,LA RIOJA,23,889
2007-01-01,LA RIOJA,24,-99
2007-01-01,LA RIOJA,25,1186
2007-01-01,LA RIOJA,26,3603
2007-01-01,LA RIOJA,27,1614
2007-01-01,LA RIOJA,28,-99
2007-01-01,LA RIOJA,29,-99
2007-01-01,LA RIOJA,31,779
2007-01-01,LA RIOJA,32,1351
2007-01-01,LA RIOJA,35,2985
2007-01-01,LA RIOJA,36,1987
2007-01-01,LA RIOJA,37,-99
2007-01-01,LA RIOJA,38,1407
2007-01-01,LA RIOJA,41,1050
2007-01-01,LA RIOJA,42,1470
2007-01-01,LA RIOJA,43,1318
2007-01-01,LA RIOJA,45,1169
2007-01-01,LA RIOJA,46,1264
2007-01-01,LA RIOJA,47,1144
2007-01-01,LA RIOJA,49,1483
2007-01-01,LA RIOJA,50,4863
2007-01-01,LA RIOJA,51,1679
2007-01-01,LA RIOJA,52,2195
2007-01-01,LA RIOJA,53,2185
2007-01-01,LA RIOJA,55,1197
2007-01-01,LA RIOJA,56,946
2007-01-01,LA RIOJA,58,1115
2007-01-01,LA RIOJA,60,1961
2007-01-01,LA RIOJA,61,2324
2007-01-01,LA RIOJA,62,2887
2007-01-01,LA RIOJA,63,1661
2007-01-01,LA RIOJA,64,2743
2007-01-01,LA RIOJA,65,2406
2007-01-01,LA RIOJA,66,1313
2007-01-01,LA RIOJA,68,1013
2007-01-01,LA RIOJA,69,1329
2007-01-01,LA RIOJA,70,1232
2007-01-01,LA RIOJA,71,559
2007-01-01,LA RIOJA,73,1046
2007-01-01,LA RIOJA,74,1247
2007-01-01,LA RIOJA,77,1054
2007-01-01,LA RIOJA,78,2166
2007-01-01,LA RIOJA,79,562
2007-01-01,LA RIOJA,80,1184
2007-01-01,LA RIOJA,81,733
2007-01-01,LA RIOJA,82,748
2007-01-01,LA RIOJA,85,689
2007-01-01,LA RIOJA,86,1313
2007-01-01,LA RIOJA,87,1070
2007-01-01,LA RIOJA,88,1138
2007-01-01,LA RIOJA,91,-99
2007-01-01,LA RIOJA,92,1571
2007-01-01,LA RIOJA,93,1240
2007-01-01,LA RIOJA,94,1159
2007-01-01,LA RIOJA,95,2054
2007-01-01,LA RIOJA,96,945
2007-01-01,LA RIOJA,999,976
2007-01-01,MENDOZA,1,886
2007-01-01,MENDOZA,2,1499
2007-01-01,MENDOZA,5,2056
2007-01-01,MENDOZA,6,8366
2007-01-01,MENDOZA,7,5616
2007-01-01,MENDOZA,8,2726
2007-01-01,MENDOZA,9,3837
2007-01-01,MENDOZA,10,1202
2007-01-01,MENDOZA,11,1736
2007-01-01,MENDOZA,12,2947
2007-01-01,MENDOZA,13,1254
2007-01-01,MENDOZA,14,1082
2007-01-01,MENDOZA,15,1305
2007-01-01,MENDOZA,16,1146
2007-01-01,MENDOZA,17,1948
2007-01-01,MENDOZA,18,1769
2007-01-01,MENDOZA,19,2249
2007-01-01,MENDOZA,20,2529
2007-01-01,MENDOZA,21,6541
2007-01-01,MENDOZA,22,1773
2007-01-01,MENDOZA,23,2409
2007-01-01,MENDOZA,24,2116
2007-01-01,MENDOZA,25,1543
2007-01-01,MENDOZA,26,1217
2007-01-01,MENDOZA,27,2599
2007-01-01,MENDOZA,28,2041
2007-01-01,MENDOZA,29,1479
2007-01-01,MENDOZA,30,1258
2007-01-01,MENDOZA,31,2054
2007-01-01,MENDOZA,32,1052
2007-01-01,MENDOZA,33,1829
2007-01-01,MENDOZA,35,3459
2007-01-01,MENDOZA,36,2474
2007-01-01,MENDOZA,37,921
2007-01-01,MENDOZA,38,1012
2007-01-01,MENDOZA,41,1068
2007-01-01,MENDOZA,42,1804
2007-01-01,MENDOZA,43,1199
2007-01-01,MENDOZA,45,1769
2007-01-01,MENDOZA,46,1469
2007-01-01,MENDOZA,47,1309
2007-01-01,MENDOZA,49,1982
2007-01-01,MENDOZA,50,2620
2007-01-01,MENDOZA,51,2719
2007-01-01,MENDOZA,52,1683
2007-01-01,MENDOZA,53,2235
2007-01-01,MENDOZA,55,1271
2007-01-01,MENDOZA,56,851
2007-01-01,MENDOZA,58,2421
2007-01-01,MENDOZA,59,1154
2007-01-01,MENDOZA,60,2647
2007-01-01,MENDOZA,61,2180
2007-01-01,MENDOZA,62,1514
2007-01-01,MENDOZA,63,1689
2007-01-01,MENDOZA,64,3191
2007-01-01,MENDOZA,65,2332
2007-01-01,MENDOZA,66,1282
2007-01-01,MENDOZA,68,1193
2007-01-01,MENDOZA,69,1001
2007-01-01,MENDOZA,70,1258
2007-01-01,MENDOZA,71,2057
2007-01-01,MENDOZA,72,2813
2007-01-01,MENDOZA,73,1301
2007-01-01,MENDOZA,74,995
2007-01-01,MENDOZA,75,769
2007-01-01,MENDOZA,77,1336
2007-01-01,MENDOZA,78,1019
2007-01-01,MENDOZA,79,1501
2007-01-01,MENDOZA,80,1019
2007-01-01,MENDOZA,81,767
2007-01-01,MENDOZA,82,1054
2007-01-01,MENDOZA,85,795
2007-01-01,MENDOZA,86,1476
2007-01-01,MENDOZA,87,958
2007-01-01,MENDOZA,88,1065
2007-01-01,MENDOZA,90,726
2007-01-01,MENDOZA,91,792
2007-01-01,MENDOZA,92,1654
2007-01-01,MENDOZA,93,1197
2007-01-01,MENDOZA,94,1357
2007-01-01,MENDOZA,95,1530
2007-01-01,MENDOZA,96,924
2007-01-01,MENDOZA,999,1121
2007-01-01,MISIONES,1,655
2007-01-01,MISIONES,2,970
2007-01-01,MISIONES,3,809
2007-01-01,MISIONES,6,-99
2007-01-01,MISIONES,8,1456
2007-01-01,MISIONES,9,777
2007-01-01,MISIONES,10,1216
2007-01-01,MISIONES,11,1083
2007-01-01,MISIONES,12,961
2007-01-01,MISIONES,13,2339
2007-01-01,MISIONES,14,1395
2007-01-01,MISIONES,15,943
2007-01-01,MISIONES,16,1044
2007-01-01,MISIONES,17,3512
2007-01-01,MISIONES,18,1031
2007-01-01,MISIONES,19,2405
2007-01-01,MISIONES,20,2477
2007-01-01,MISIONES,21,8733
2007-01-01,MISIONES,22,1301
2007-01-01,MISIONES,23,1239
2007-01-01,MISIONES,24,1621
2007-01-01,MISIONES,25,1061
2007-01-01,MISIONES,26,988
2007-01-01,MISIONES,27,2672
2007-01-01,MISIONES,28,1216
2007-01-01,MISIONES,29,1261
2007-01-01,MISIONES,31,1172
2007-01-01,MISIONES,32,1053
2007-01-01,MISIONES,33,1340
2007-01-01,MISIONES,35,3460
2007-01-01,MISIONES,36,1878
2007-01-01,MISIONES,37,-99
2007-01-01,MISIONES,38,2337
2007-01-01,MISIONES,39,-99
2007-01-01,MISIONES,41,1111
2007-01-01,MISIONES,42,1480
2007-01-01,MISIONES,43,1224
2007-01-01,MISIONES,45,1401
2007-01-01,MISIONES,46,1282
2007-01-01,MISIONES,47,1285
2007-01-01,MISIONES,49,2087
2007-01-01,MISIONES,50,827
2007-01-01,MISIONES,51,3937
2007-01-01,MISIONES,52,1206
2007-01-01,MISIONES,53,2212
2007-01-01,MISIONES,55,1618
2007-01-01,MISIONES,56,900
2007-01-01,MISIONES,58,1163
2007-01-01,MISIONES,59,1098
2007-01-01,MISIONES,60,1540
2007-01-01,MISIONES,61,2383
2007-01-01,MISIONES,62,1187
2007-01-01,MISIONES,63,1584
2007-01-01,MISIONES,64,3250
2007-01-01,MISIONES,65,2233
2007-01-01,MISIONES,66,1093
2007-01-01,MISIONES,68,1194
2007-01-01,MISIONES,69,867
2007-01-01,MISIONES,70,1009
2007-01-01,MISIONES,71,1067
2007-01-01,MISIONES,72,918
2007-01-01,MISIONES,73,1133
2007-01-01,MISIONES,74,815
2007-01-01,MISIONES,75,828
2007-01-01,MISIONES,77,1091
2007-01-01,MISIONES,78,1110
2007-01-01,MISIONES,79,1091
2007-01-01,MISIONES,80,995
2007-01-01,MISIONES,81,683
2007-01-01,MISIONES,82,1216
2007-01-01,MISIONES,85,752
2007-01-01,MISIONES,86,1481
2007-01-01,MISIONES,87,1106
2007-01-01,MISIONES,91,1369
2007-01-01,MISIONES,92,1477
2007-01-01,MISIONES,93,976
2007-01-01,MISIONES,94,1410
2007-01-01,MISIONES,95,942
2007-01-01,MISIONES,96,730
2007-01-01,MISIONES,999,1175
2007-01-01,NEUQUEN,1,1019
2007-01-01,NEUQUEN,2,1310
2007-01-01,NEUQUEN,3,1409
2007-01-01,NEUQUEN,6,12040
2007-01-01,NEUQUEN,8,2452
2007-01-01,NEUQUEN,9,4828
2007-01-01,NEUQUEN,10,1656
2007-01-01,NEUQUEN,11,1753
2007-01-01,NEUQUEN,13,1227
2007-01-01,NEUQUEN,14,1494
2007-01-01,NEUQUEN,16,1868
2007-01-01,NEUQUEN,17,2212
2007-01-01,NEUQUEN,18,1617
2007-01-01,NEUQUEN,19,2472
2007-01-01,NEUQUEN,20,3809
2007-01-01,NEUQUEN,21,3949
2007-01-01,NEUQUEN,22,2704
2007-01-01,NEUQUEN,23,2424
2007-01-01,NEUQUEN,24,3431
2007-01-01,NEUQUEN,25,2144
2007-01-01,NEUQUEN,26,1457
2007-01-01,NEUQUEN,27,3517
2007-01-01,NEUQUEN,28,3816
2007-01-01,NEUQUEN,29,2845
2007-01-01,NEUQUEN,31,1543
2007-01-01,NEUQUEN,32,1005
2007-01-01,NEUQUEN,33,2479
2007-01-01,NEUQUEN,35,5113
2007-01-01,NEUQUEN,36,2664
2007-01-01,NEUQUEN,37,1239
2007-01-01,NEUQUEN,38,2467
2007-01-01,NEUQUEN,39,2216
2007-01-01,NEUQUEN,41,1410
2007-01-01,NEUQUEN,42,3340
2007-01-01,NEUQUEN,43,2373
2007-01-01,NEUQUEN,45,2098
2007-01-01,NEUQUEN,46,1543
2007-01-01,NEUQUEN,47,1576
2007-01-01,NEUQUEN,49,2905
2007-01-01,NEUQUEN,50,1756
2007-01-01,NEUQUEN,51,3213
2007-01-01,NEUQUEN,52,1960
2007-01-01,NEUQUEN,53,2791
2007-01-01,NEUQUEN,55,1345
2007-01-01,NEUQUEN,56,1254
2007-01-01,NEUQUEN,58,1931
2007-01-01,NEUQUEN,59,1240
2007-01-01,NEUQUEN,60,2343
2007-01-01,NEUQUEN,61,2763
2007-01-01,NEUQUEN,62,2000
2007-01-01,NEUQUEN,63,1400
2007-01-01,NEUQUEN,64,3499
2007-01-01,NEUQUEN,65,2611
2007-01-01,NEUQUEN,66,1406
2007-01-01,NEUQUEN,68,1713
2007-01-01,NEUQUEN,69,1256
2007-01-01,NEUQUEN,70,1458
2007-01-01,NEUQUEN,71,2913
2007-01-01,NEUQUEN,72,3380
2007-01-01,NEUQUEN,73,1393
2007-01-01,NEUQUEN,74,1608
2007-01-01,NEUQUEN,75,1152
2007-01-01,NEUQUEN,77,1777
2007-01-01,NEUQUEN,78,1274
2007-01-01,NEUQUEN,79,1249
2007-01-01,NEUQUEN,80,1344
2007-01-01,NEUQUEN,81,1184
2007-01-01,NEUQUEN,82,1861
2007-01-01,NEUQUEN,85,1048
2007-01-01,NEUQUEN,86,1975
2007-01-01,NEUQUEN,87,1302
2007-01-01,NEUQUEN,88,1410
2007-01-01,NEUQUEN,90,469
2007-01-01,NEUQUEN,91,1338
2007-01-01,NEUQUEN,92,2327
2007-01-01,NEUQUEN,93,1351
2007-01-01,NEUQUEN,94,2480
2007-01-01,NEUQUEN,95,1678
2007-01-01,NEUQUEN,96,1295
2007-01-01,NEUQUEN,999,1112
2007-01-01,RIO NEGRO,1,1018
2007-01-01,RIO NEGRO,2,1006
2007-01-01,RIO NEGRO,3,2316
2007-01-01,RIO NEGRO,6,10054
2007-01-01,RIO NEGRO,7,1408
2007-01-01,RIO NEGRO,8,1587
2007-01-01,RIO NEGRO,9,4404
2007-01-01,RIO NEGRO,10,1391
2007-01-01,RIO NEGRO,11,1797
2007-01-01,RIO NEGRO,12,3375
2007-01-01,RIO NEGRO,13,1232
2007-01-01,RIO NEGRO,14,1298
2007-01-01,RIO NEGRO,15,3062
2007-01-01,RIO NEGRO,16,1282
2007-01-01,RIO NEGRO,17,2436
2007-01-01,RIO NEGRO,18,2669
2007-01-01,RIO NEGRO,19,-99
2007-01-01,RIO NEGRO,20,2883
2007-01-01,RIO NEGRO,21,8197
2007-01-01,RIO NEGRO,22,2152
2007-01-01,RIO NEGRO,23,1798
2007-01-01,RIO NEGRO,24,2110
2007-01-01,RIO NEGRO,25,1463
2007-01-01,RIO NEGRO,26,1792
2007-01-01,RIO NEGRO,27,1687
2007-01-01,RIO NEGRO,28,1724
2007-01-01,RIO NEGRO,29,1574
2007-01-01,RIO NEGRO,30,5345
2007-01-01,RIO NEGRO,31,3247
2007-01-01,RIO NEGRO,32,1230
2007-01-01,RIO NEGRO,33,1568
2007-01-01,RIO NEGRO,35,4796
2007-01-01,RIO NEGRO,36,2309
2007-01-01,RIO NEGRO,37,1019
2007-01-01,RIO NEGRO,38,1679
2007-01-01,RIO NEGRO,41,1461
2007-01-01,RIO NEGRO,42,2257
2007-01-01,RIO NEGRO,43,1547
2007-01-01,RIO NEGRO,45,1620
2007-01-01,RIO NEGRO,46,1425
2007-01-01,RIO NEGRO,47,1511
2007-01-01,RIO NEGRO,49,2443
2007-01-01,RIO NEGRO,50,2087
2007-01-01,RIO NEGRO,51,3045
2007-01-01,RIO NEGRO,52,1938
2007-01-01,RIO NEGRO,53,2490
2007-01-01,RIO NEGRO,55,1510
2007-01-01,RIO NEGRO,56,1180
2007-01-01,RIO NEGRO,58,944
2007-01-01,RIO NEGRO,59,1053
2007-01-01,RIO NEGRO,60,2349
2007-01-01,RIO NEGRO,61,2665
2007-01-01,RIO NEGRO,62,2270
2007-01-01,RIO NEGRO,63,2508
2007-01-01,RIO NEGRO,64,3213
2007-01-01,RIO NEGRO,65,2205
2007-01-01,RIO NEGRO,66,1294
2007-01-01,RIO NEGRO,68,1495
2007-01-01,RIO NEGRO,69,979
2007-01-01,RIO NEGRO,70,1331
2007-01-01,RIO NEGRO,71,1679
2007-01-01,RIO NEGRO,72,1563
2007-01-01,RIO NEGRO,73,1541
2007-01-01,RIO NEGRO,74,1154
2007-01-01,RIO NEGRO,75,1045
2007-01-01,RIO NEGRO,77,1425
2007-01-01,RIO NEGRO,78,1472
2007-01-01,RIO NEGRO,79,1230
2007-01-01,RIO NEGRO,80,1342
2007-01-01,RIO NEGRO,81,869
2007-01-01,RIO NEGRO,82,1044
2007-01-01,RIO NEGRO,85,942
2007-01-01,RIO NEGRO,86,1777
2007-01-01,RIO NEGRO,87,1453
2007-01-01,RIO NEGRO,88,1084
2007-01-01,RIO NEGRO,90,844
2007-01-01,RIO NEGRO,91,1179
2007-01-01,RIO NEGRO,92,2034
2007-01-01,RIO NEGRO,93,1119
2007-01-01,RIO NEGRO,94,1647
2007-01-01,RIO NEGRO,95,1125
2007-01-01,RIO NEGRO,96,1059
2007-01-01,RIO NEGRO,999,1688
2007-01-01,SALTA,1,732
2007-01-01,SALTA,2,969
2007-01-01,SALTA,6,7438
2007-01-01,SALTA,7,1972
2007-01-01,SALTA,8,1903
2007-01-01,SALTA,9,3843
2007-01-01,SALTA,10,1501
2007-01-01,SALTA,11,2224
2007-01-01,SALTA,12,1633
2007-01-01,SALTA,13,1080
2007-01-01,SALTA,14,1166
2007-01-01,SALTA,15,1582
2007-01-01,SALTA,16,960
2007-01-01,SALTA,17,2576
2007-01-01,SALTA,18,1793
2007-01-01,SALTA,19,7016
2007-01-01,SALTA,20,1743
2007-01-01,SALTA,21,6768
2007-01-01,SALTA,22,1711
2007-01-01,SALTA,23,1439
2007-01-01,SALTA,24,911
2007-01-01,SALTA,25,1038
2007-01-01,SALTA,26,1145
2007-01-01,SALTA,27,1255
2007-01-01,SALTA,28,2054
2007-01-01,SALTA,29,947
2007-01-01,SALTA,31,1364
2007-01-01,SALTA,32,1436
2007-01-01,SALTA,33,736
2007-01-01,SALTA,35,3808
2007-01-01,SALTA,37,1591
2007-01-01,SALTA,38,2508
2007-01-01,SALTA,41,1151
2007-01-01,SALTA,42,1573
2007-01-01,SALTA,43,1351
2007-01-01,SALTA,45,1490
2007-01-01,SALTA,46,1361
2007-01-01,SALTA,47,1231
2007-01-01,SALTA,49,2257
2007-01-01,SALTA,51,2507
2007-01-01,SALTA,52,1875
2007-01-01,SALTA,53,2293
2007-01-01,SALTA,55,1162
2007-01-01,SALTA,56,1030
2007-01-01,SALTA,58,1526
2007-01-01,SALTA,59,997
2007-01-01,SALTA,60,1917
2007-01-01,SALTA,61,2383
2007-01-01,SALTA,62,3130
2007-01-01,SALTA,63,1845
2007-01-01,SALTA,64,2641
2007-01-01,SALTA,65,2058
2007-01-01,SALTA,66,1085
2007-01-01,SALTA,68,1107
2007-01-01,SALTA,69,881
2007-01-01,SALTA,70,1093
2007-01-01,SALTA,71,1036
2007-01-01,SALTA,72,1627
2007-01-01,SALTA,73,1018
2007-01-01,SALTA,74,887
2007-01-01,SALTA,75,806
2007-01-01,SALTA,77,868
2007-01-01,SALTA,78,1178
2007-01-01,SALTA,79,1367
2007-01-01,SALTA,80,1258
2007-01-01,SALTA,81,715
2007-01-01,SALTA,82,1699
2007-01-01,SALTA,85,847
2007-01-01,SALTA,86,1246
2007-01-01,SALTA,87,1471
2007-01-01,SALTA,88,-99
2007-01-01,SALTA,90,1183
2007-01-01,SALTA,91,363
2007-01-01,SALTA,92,1240
2007-01-01,SALTA,93,920
2007-01-01,SALTA,94,1310
2007-01-01,SALTA,95,1052
2007-01-01,SALTA,96,877
2007-01-01,SALTA,999,892
2007-01-01,SAN JUAN,1,930
2007-01-01,SAN JUAN,2,836
2007-01-01,SAN JUAN,7,4734
2007-01-01,SAN JUAN,8,4340
2007-01-01,SAN JUAN,9,1322
2007-01-01,SAN JUAN,10,1375
2007-01-01,SAN JUAN,11,1443
2007-01-01,SAN JUAN,12,2298
2007-01-01,SAN JUAN,13,1503
2007-01-01,SAN JUAN,14,1290
2007-01-01,SAN JUAN,15,1428
2007-01-01,SAN JUAN,16,967
2007-01-01,SAN JUAN,17,1639
2007-01-01,SAN JUAN,18,1219
2007-01-01,SAN JUAN,20,2492
2007-01-01,SAN JUAN,21,3041
2007-01-01,SAN JUAN,22,2348
2007-01-01,SAN JUAN,23,1916
2007-01-01,SAN JUAN,24,998
2007-01-01,SAN JUAN,25,1335
2007-01-01,SAN JUAN,26,2322
2007-01-01,SAN JUAN,27,1437
2007-01-01,SAN JUAN,28,1630
2007-01-01,SAN JUAN,29,1996
2007-01-01,SAN JUAN,30,693
2007-01-01,SAN JUAN,31,1049
2007-01-01,SAN JUAN,32,1432
2007-01-01,SAN JUAN,33,3251
2007-01-01,SAN JUAN,35,2849
2007-01-01,SAN JUAN,36,1180
2007-01-01,SAN JUAN,38,1007
2007-01-01,SAN JUAN,39,1025
2007-01-01,SAN JUAN,41,1181
2007-01-01,SAN JUAN,42,2098
2007-01-01,SAN JUAN,43,1390
2007-01-01,SAN JUAN,45,1478
2007-01-01,SAN JUAN,46,1391
2007-01-01,SAN JUAN,47,1274
2007-01-01,SAN JUAN,49,2106
2007-01-01,SAN JUAN,50,-99
2007-01-01,SAN JUAN,51,3095
2007-01-01,SAN JUAN,52,1443
2007-01-01,SAN JUAN,53,2235
2007-01-01,SAN JUAN,55,1149
2007-01-01,SAN JUAN,56,1238
2007-01-01,SAN JUAN,58,720
2007-01-01,SAN JUAN,59,1055
2007-01-01,SAN JUAN,60,1806
2007-01-01,SAN JUAN,61,2145
2007-01-01,SAN JUAN,62,1132
2007-01-01,SAN JUAN,63,1649
2007-01-01,SAN JUAN,64,4302
2007-01-01,SAN JUAN,65,2101
2007-01-01,SAN JUAN,66,1351
2007-01-01,SAN JUAN,68,1237
2007-01-01,SAN JUAN,69,816
2007-01-01,SAN JUAN,70,1593
2007-01-01,SAN JUAN,71,1139
2007-01-01,SAN JUAN,73,1137
2007-01-01,SAN JUAN,74,702
2007-01-01,SAN JUAN,75,578
2007-01-01,SAN JUAN,77,1960
2007-01-01,SAN JUAN,78,1159
